6;22;4093;10.782010;431;-0.125149;0.407714
6;22;4093;10.782010;431;-0.125149;0.138588
6;22;4093;10.782010;431;-0.125149;0.173502
6;22;4093;10.782010;431;-0.125149;0.392929
6;38;4093;10.749391;434;1.570000;0.263334
7;0;4197;12.479489;405;-0.053379;0.350391
7;1;4197;11.929359;400;-0.053379;0.096391
7;1;4202;11.917050;402;0.784691;0.126066
7;1;4192;12.574778;403;-0.871596;0.048498
7;1;4191;11.713197;408;4.562876;0.283736
7;1;4208;10.639185;405;1.416229;0.373616
7;1;4193;10.762032;414;3.640184;0.095487
7;1;4199;10.605700;412;2.696410;0.363691
7;9;4195;12.377283;407;4.562876;0.398001
7;10;4195;12.769525;406;-0.871596;0.148333
7;19;4202;9.680875;413;1.570000;0.073353
7;20;4202;9.680875;413;1.570000;0.450809
7;21;4199;12.614573;405;0.784691;0.454017
7;22;4197;12.758376;404;-0.053379;0.406136
7;22;4197;12.758376;404;-0.053379;0.317728
7;22;4197;12.758376;404;-0.053379;0.472601
7;22;4197;12.758376;404;-0.053379;0.346839
7;22;4197;12.758376;404;-0.053379;0.428040
7;22;4197;12.758376;404;-0.053379;0.257827
7;22;4197;12.758376;404;-0.053379;0.231355
7;38;4197;13.119621;407;1.570000;0.497084
8;0;4199;12.048793;443;-0.786106;0.015696
8;1;4196;13.477158;440;-0.786106;0.222235
8;1;4203;11.057617;437;0.411643;0.199686
8;1;4205;10.495200;440;0.873581;0.190654
8;1;4195;12.506191;446;4.375076;0.500121
8;1;4203;10.500469;447;2.325199;0.305967
8;1;4199;10.177024;453;3.209654;0.470660
8;9;4198;11.920127;445;4.375076;0.442924
8;10;4202;11.048808;443;0.873581;0.268939
8;19;4205;9.617632;450;1.570000;0.035468
8;20;4205;9.617632;450;1.570000;0.098668
8;21;4201;11.192921;442;0.411643;0.501597
8;22;4198;12.396945;442;-0.786106;0.159342
8;22;4198;12.396945;442;-0.786106;0.334631
8;22;4198;12.396945;442;-0.786106;0.048849
8;22;4198;12.396945;442;-0.786106;0.387300
8;22;4198;12.396945;442;-0.786106;0.042311
8;22;4198;12.396945;442;-0.786106;0.023676
8;38;4200;11.378687;444;1.570000;0.090137
9;0;4234;9.957891;498;-0.234530;0.133758
9;1;4233;10.002978;495;-0.234530;0.072206
9;1;4240;10.033867;493;0.663317;0.109697
9;1;4244;10.039748;496;1.224602;0.410277
9;1;4228;9.948563;499;-1.441716;0.417112
9;1;4237;9.937319;502;2.236079;0.219795
9;1;4227;9.898346;506;4.031179;0.337264
9;1;4230;9.867639;509;3.529141;0.104446
9;9;4232;9.951092;500;-1.441716;0.157703
9;10;4237;10.004245;499;1.224602;0.450921
9;21;4236;10.061948;498;0.663317;0.448120
9;22;4233;9.942485;497;-0.234530;0.032433
9;22;4233;9.942485;497;-0.234530;0.242495
9;22;4233;9.942485;497;-0.234530;0.465666
9;22;4233;9.942485;497;-0.234530;0.448616
9;22;4233;9.942485;497;-0.234530;0.384522
9;22;4233;9.942485;497;-0.234530;0.269198
9;22;4233;9.942485;497;-0.234530;0.474056
9;38;4234;9.918040;500;1.570000;0.060892
10;0;4251;10.276387;476;-0.483271;0.031235
10;1;4250;10.382440;473;-0.483271;0.453804
10;1;4255;10.248172;468;0.320972;0.160284
10;1;4257;10.456677;474;1.083239;0.401029
10;1;4247;10.315179;477;4.625031;0.224590
10;1;4255;10.164217;484;2.677184;0.297754
10;1;4247;10.223036;484;3.804910;0.211470
10;9;4251;10.255656;477;4.625031;0.037116
10;10;4254;10.510897;476;1.083239;0.169521
10;21;4253;10.515222;474;0.320972;0.146046
10;22;4251;10.415051;475;-0.483271;0.150600
10;22;4251;10.415051;475;-0.483271;0.382716
10;22;4251;10.415051;475;-0.483271;0.090714
10;22;4251;10.415051;475;-0.483271;0.280208
10;22;4251;10.415051;475;-0.483271;0.495316
10;22;4251;10.415051;475;-0.483271;0.467329
10;38;4252;10.258069;477;1.570000;0.400536
11;0;4191;9.757288;516;-0.159447;0.300137
11;1;4190;9.751018;511;-0.159447;0.092342
11;1;4197;9.757785;511;0.760301;0.213099
11;1;4184;9.754227;515;-1.090566;0.440924
11;1;4201;9.755203;518;1.524754;0.315930
11;1;4181;9.739776;522;4.302834;0.121077
11;1;4190;9.723125;525;3.338199;0.285803
11;1;4195;9.711824;527;2.760314;0.289848
11;9;4194;9.738929;518;1.524754;0.037919
11;10;4189;9.770824;517;-1.090566;0.319580
11;21;4193;9.748960;516;0.760301;0.375658
11;22;4190;9.745251;515;-0.159447;0.053190
11;22;4190;9.745251;515;-0.159447;0.255728
11;22;4190;9.745251;515;-0.159447;0.332833
11;22;4190;9.745251;515;-0.159447;0.217830
11;22;4190;9.745251;515;-0.159447;0.389479
11;22;4190;9.745251;515;-0.159447;0.467041
11;22;4190;9.745251;515;-0.159447;0.241168
11;38;4191;9.736961;518;1.570000;0.029406
12;0;4144;10.247913;496;-0.214849;0.331824
12;1;4143;10.038560;492;-0.214849;0.016154
12;1;4151;10.518377;491;0.828149;0.343303
12;1;4137;10.158328;496;-1.272932;0.336533
12;1;4153;10.013984;501;1.891910;0.164882
12;1;4137;10.460117;503;4.076681;0.089831
12;1;4144;9.977979;506;3.093214;0.108718
12;9;4147;10.433028;499;1.891910;0.329961
12;10;4142;10.365585;497;-1.272932;0.137412
12;21;4146;10.384858;496;0.828149;0.248954
12;22;4143;10.408063;495;-0.214849;0.183783
12;22;4143;10.408063;495;-0.214849;0.121558
12;22;4143;10.408063;495;-0.214849;0.277573
12;22;4143;10.408063;495;-0.214849;0.382139
12;22;4143;10.408063;495;-0.214849;0.297461
12;22;4143;10.408063;495;-0.214849;0.376786
12;38;4144;10.178079;498;1.570000;0.077671
13;0;4162;10.017635;529;0.272225;0.092940
13;1;4163;10.095554;523;0.272225;0.176327
13;1;4156;10.037288;528;-0.927978;0.416895
13;1;4170;9.786221;527;1.161242;0.363048
13;1;4171;9.803666;534;1.833160;0.293923
13;1;4152;10.030782;533;4.478017;0.040470
13;1;4163;10.107830;537;2.801523;0.239409
13;9;4164;10.129928;532;1.833160;0.026260
13;10;4164;10.071122;530;1.161242;0.351106
13;21;4160;10.079778;530;-0.927978;0.235709
13;22;4162;10.220656;527;0.272225;0.313396
13;22;4162;10.220656;527;0.272225;0.196225
13;22;4162;10.220656;527;0.272225;0.175197
13;22;4162;10.220656;527;0.272225;0.287030
13;22;4162;10.220656;527;0.272225;0.240435
13;22;4162;10.220656;527;0.272225;0.055023
13;38;4161;10.206520;531;1.570000;0.504901
14;0;4108;19.556239;466;0.136273;0.354070
14;1;4109;18.343643;461;0.136273;0.280521
14;1;4104;18.735239;463;-0.746134;0.227326
14;1;4113;15.508948;464;0.982120;0.291131
14;1;4103;14.750841;472;4.123713;0.193417
14;1;4117;14.762616;470;1.792251;0.329033
14;1;4111;15.760539;474;2.714199;0.464128
14;9;4106;15.927170;469;4.123713;0.509677
14;10;4110;21.672358;467;0.982120;0.188606
14;21;4107;17.892937;467;-0.746134;0.506435
14;22;4109;19.028920;464;0.136273;0.101159
14;22;4109;19.028920;464;0.136273;0.168899
14;22;4109;19.028920;464;0.136273;0.411862
14;22;4109;19.028920;464;0.136273;0.396392
14;22;4109;19.028920;464;0.136273;0.157590
14;22;4109;19.028920;464;0.136273;0.043023
14;38;4108;17.107099;468;1.570000;0.356341
15;0;4091;10.609552;417;-0.000796;0.011283
15;1;4091;10.411871;413;-0.000796;0.508489
15;1;4098;10.484939;417;1.356109;0.369453
15;1;4086;10.155116;416;-1.232142;0.414957
15;1;4084;10.829694;423;4.075199;0.307543
15;1;4091;11.073721;422;3.016444;0.292547
15;9;4089;11.183795;420;4.075199;0.204452
15;10;4090;10.833003;418;-1.232142;0.087393
15;21;4093;10.765669;418;1.356109;0.149229
15;22;4091;10.717687;416;-0.000796;0.226624
15;22;4091;10.717687;416;-0.000796;0.450062
15;22;4091;10.717687;416;-0.000796;0.286194
15;22;4091;10.717687;416;-0.000796;0.020358
15;22;4091;10.717687;416;-0.000796;0.436381
15;38;4091;10.945264;418;1.570000;0.452784
16;0;4159;10.057475;397;0.049162;0.024674
16;1;4159;10.097657;392;0.049162;0.477324
16;1;4166;10.256949;396;1.171628;0.333451
16;1;4152;10.064114;395;-1.037753;0.451065
16;1;4153;10.295168;399;4.628628;0.273207
16;1;4165;10.609614;403;2.118679;0.125636
16;1;4155;10.269831;404;3.793708;0.370371
16;1;4160;11.947437;408;3.037717;0.306000
16;9;4157;10.216943;399;4.628628;0.090314
16;10;4157;10.158404;398;-1.037753;0.451516
16;21;4161;10.322128;398;1.171628;0.343154
16;22;4159;10.141177;396;0.049162;0.484659
16;22;4159;10.141177;396;0.049162;0.476402
16;22;4159;10.141177;396;0.049162;0.078371
16;22;4159;10.141177;396;0.049162;0.238147
16;22;4159;10.141177;396;0.049162;0.394499
16;22;4159;10.141177;396;0.049162;0.505459
16;22;4159;10.141177;396;0.049162;0.467935
16;38;4159;10.323410;399;1.570000;0.452302
17;0;4242;10.022813;453;0.236062;0.428068
17;1;4243;10.078203;447;0.236062;0.238838
17;1;4246;9.924489;450;0.674014;0.281893
17;1;4234;10.139639;457;4.546617;0.350272
17;1;4249;9.968417;455;1.413571;0.371119
17;1;4246;10.189303;465;2.658321;0.073435
17;1;4238;10.227628;463;3.621722;0.333642
17;9;4243;9.993468;456;1.413571;0.119716
17;10;4239;10.125276;456;4.546617;0.397014
17;19;4235;9.555010;441;1.570000;0.410713
17;20;4235;9.555010;441;1.570000;0.166660
17;21;4242;10.050748;454;0.674014;0.101578
17;22;4242;9.992638;451;0.236062;0.364719
17;22;4242;9.992638;451;0.236062;0.088897
17;22;4242;9.992638;451;0.236062;0.361975
17;22;4242;9.992638;451;0.236062;0.277981
17;22;4242;9.992638;451;0.236062;0.495119
17;22;4242;9.992638;451;0.236062;0.042596
17;38;4241;10.072429;456;1.570000;0.362616
18;0;4114;9.854511;411;-0.000796;0.314362
18;1;4114;9.806252;405;-0.000796;0.065724
18;1;4121;9.758370;409;1.050988;0.460024
18;1;4106;9.961848;409;-1.125343;0.065299
18;1;4106;9.880991;415;4.497701;0.203753
18;1;4125;9.791808;414;1.663653;0.112702
18;1;4120;9.820329;418;2.302913;0.272704
18;1;4107;10.012577;420;3.926283;0.115256
18;1;4113;9.852551;421;3.217569;0.462333
18;9;4112;9.925585;414;4.497701;0.495889
18;10;4112;9.895159;412;-1.125343;0.374618
18;21;4116;9.763289;412;1.050988;0.471261
18;22;4114;9.825610;409;-0.000796;0.055342
18;22;4114;9.825610;409;-0.000796;0.166242
18;22;4114;9.825610;409;-0.000796;0.423490
18;22;4114;9.825610;409;-0.000796;0.372360
18;22;4114;9.825610;409;-0.000796;0.269566
18;22;4114;9.825610;409;-0.000796;0.382269
18;22;4114;9.825610;409;-0.000796;0.299757
18;22;4114;9.825610;409;-0.000796;0.337795
18;38;4114;9.859433;413;1.570000;0.250713
19;0;4196;10.771918;387;-0.153442;0.038661
19;1;4195;10.538593;384;-0.153442;0.019969
19;1;4204;11.862695;385;1.155642;0.437042
19;1;4191;11.391235;389;4.546617;0.280283
19;1;4201;10.553137;389;1.744844;0.087738
19;1;4196;11.457179;393;3.088214;0.315917
19;9;4198;10.654495;388;1.744844;0.311117
19;10;4194;10.661869;388;4.546617;0.414182
19;21;4198;10.739203;387;1.155642;0.363114
19;22;4196;10.761188;386;-0.153442;0.296717
19;22;4196;10.761188;386;-0.153442;0.422745
19;22;4196;10.761188;386;-0.153442;0.305406
19;22;4196;10.761188;386;-0.153442;0.346449
19;22;4196;10.761188;386;-0.153442;0.126643
19;38;4196;10.594299;388;1.570000;0.045124
20;0;4187;9.721838;536;0.196606;0.401563
20;1;4188;9.717045;533;0.196606;0.071124
20;1;4180;9.763486;536;-1.308432;0.182509
20;1;4192;9.754272;540;1.913181;0.441925
20;1;4180;9.751504;541;4.248087;0.397920
20;1;4186;9.749546;545;3.245675;0.208687
20;9;4185;9.734174;539;4.248087;0.122418
20;10;4189;9.727752;539;1.913181;0.286434
20;21;4185;9.719788;537;-1.308432;0.055498
20;22;4188;9.719045;535;0.196606;0.103429
20;22;4188;9.719045;535;0.196606;0.013658
20;22;4188;9.719045;535;0.196606;0.291452
20;22;4188;9.719045;535;0.196606;0.030117
20;22;4188;9.719045;535;0.196606;0.040532
20;38;4187;9.715768;538;1.570000;0.123539
21;0;4117;11.664041;488;-0.427393;0.083535
21;1;4114;14.099869;482;-0.427393;0.189488
21;1;4124;11.934855;486;0.949868;0.205813
21;1;4111;12.529093;487;-1.123928;0.199476
21;1;4111;11.515473;494;4.157414;0.415031
21;1;4127;10.726919;493;1.868661;0.508446
21;1;4120;11.253392;497;2.832760;0.300714
21;1;4117;11.808868;501;3.277866;0.372291
21;9;4116;11.367056;491;4.157414;0.364942
21;10;4116;11.369411;489;-1.123928;0.344762
21;21;4120;11.243529;489;0.949868;0.139172
21;22;4116;12.177828;486;-0.427393;0.206687
21;22;4116;12.177828;486;-0.427393;0.151741
21;22;4116;12.177828;486;-0.427393;0.375322
21;22;4116;12.177828;486;-0.427393;0.361851
21;22;4116;12.177828;486;-0.427393;0.072933
21;22;4116;12.177828;486;-0.427393;0.104069
21;22;4116;12.177828;486;-0.427393;0.109330
21;38;4118;11.124200;490;1.570000;0.348244
22;0;4156;10.397160;557;-0.658619;0.406921
22;1;4154;10.171844;554;-0.658619;0.057644
22;1;4160;10.183703;555;0.784691;0.266703
22;1;4153;10.148874;559;4.433457;0.244191
22;1;4156;10.149921;559;3.553235;0.407294
22;1;4163;10.174558;563;2.312044;0.111364
22;9;4157;10.270643;558;3.553235;0.198812
22;10;4156;10.279868;558;4.433457;0.062806
22;21;4158;10.440358;557;0.784691;0.265192
22;22;4155;10.174314;556;-0.658619;0.178404
22;22;4155;10.174314;556;-0.658619;0.491570
22;22;4155;10.174314;556;-0.658619;0.214638
22;22;4155;10.174314;556;-0.658619;0.071461
22;22;4155;10.174314;556;-0.658619;0.209369
22;38;4157;10.270643;558;1.570000;0.162768
23;0;4140;10.018591;535;0.285269;0.218574
23;1;4141;10.097262;532;0.285269;0.226746
23;1;4135;10.041921;528;-0.559346;0.039973
23;1;4137;10.051617;537;4.344574;0.102987
23;1;4145;10.104852;535;1.336425;0.249338
23;1;4146;10.090909;539;1.988373;0.226388
23;1;4139;10.039386;543;3.282697;0.068673
23;1;4145;10.251013;543;2.482974;0.378313
23;9;4141;9.902435;536;1.336425;0.337036
23;10;4139;9.995720;536;4.344574;0.495694
23;21;4139;9.917004;534;-0.559346;0.370512
23;22;4141;10.025360;534;0.285269;0.119862
23;22;4141;10.025360;534;0.285269;0.368628
23;22;4141;10.025360;534;0.285269;0.245255
23;22;4141;10.025360;534;0.285269;0.090567
23;22;4141;10.025360;534;0.285269;0.273021
23;22;4141;10.025360;534;0.285269;0.385368
23;22;4141;10.025360;534;0.285269;0.443903
23;38;4140;9.986131;536;1.570000;0.335431
24;0;4152;18.362726;450;-0.761725;0.055644
24;1;4148;20.889147;446;-0.761725;0.402232
24;1;4157;19.075384;444;0.320972;0.021024
24;1;4163;19.573131;452;1.531735;0.325889
24;1;4145;18.165785;453;4.569870;0.295911
24;1;4150;13.906116;459;3.718751;0.323129
24;1;4159;12.538352;460;2.612767;0.179583
24;9;4151;17.582557;452;4.569870;0.459302
24;10;4157;18.689997;452;1.531735;0.274369
24;21;4155;19.577418;450;0.320972;0.372441
24;22;4151;18.639448;449;-0.761725;0.120799
24;22;4151;18.639448;449;-0.761725;0.253534
24;22;4151;18.639448;449;-0.761725;0.397029
24;22;4151;18.639448;449;-0.761725;0.428804
24;22;4151;18.639448;449;-0.761725;0.308838
24;22;4151;18.639448;449;-0.761725;0.468036
24;38;4154;17.876167;452;1.570000;0.286006
25;0;4210;9.826022;495;-0.497179;0.386106
25;1;4207;9.835532;490;-0.497179;0.060695
25;1;4217;9.879070;491;0.784691;0.449363
25;1;4204;9.829873;496;-1.406271;0.302683
25;1;4220;9.808785;498;1.699877;0.361974
25;1;4205;9.779639;504;3.901893;0.128667
25;1;4212;9.779224;506;3.041129;0.283734
25;9;4214;9.779479;497;1.699877;0.020965
25;10;4209;9.810995;497;-1.406271;0.298019
25;21;4213;9.824287;495;0.784691;0.350545
25;22;4209;9.832733;494;-0.497179;0.097319
25;22;4209;9.832733;494;-0.497179;0.259391
25;22;4209;9.832733;494;-0.497179;0.449106
25;22;4209;9.832733;494;-0.497179;0.093756
25;22;4209;9.832733;494;-0.497179;0.338253
25;22;4209;9.832733;494;-0.497179;0.154893
25;38;4211;9.785786;497;1.570000;0.402800
26;0;4135;9.722791;399;0.131758;0.267908
26;1;4136;9.752496;396;0.131758;0.257163
26;1;4144;10.295729;400;1.487035;0.221552
26;1;4126;9.682525;398;-1.249682;0.036025
26;1;4129;9.725863;404;4.192580;0.025863
26;1;4139;9.930709;406;2.508110;0.080136
26;9;4133;9.727556;402;4.192580;0.026659
26;10;4132;9.712798;400;-1.249682;0.042075
26;21;4138;9.803090;401;1.487035;0.274773
26;22;4135;9.720892;398;0.131758;0.222619
26;22;4135;9.720892;398;0.131758;0.284705
26;22;4135;9.720892;398;0.131758;0.219441
26;22;4135;9.720892;398;0.131758;0.053987
26;22;4135;9.720892;398;0.131758;0.073209
26;38;4135;9.739553;401;1.570000;0.212396
27;0;4138;11.609870;473;-0.600790;0.105785
27;1;4135;12.413558;469;-0.600790;0.333839
27;1;4144;13.496050;467;0.577159;0.015935
27;1;4149;11.833982;475;1.604646;0.301832
27;1;4129;13.408441;473;-1.349342;0.277586
27;1;4132;11.642201;480;4.091461;0.313756
27;1;4141;10.315078;484;2.926744;0.120951
27;9;4136;11.978078;474;-1.349342;0.445441
27;10;4142;10.971012;475;1.604646;0.459829
27;21;4141;11.304903;473;0.577159;0.455315
27;22;4137;12.082449;472;-0.600790;0.141408
27;22;4137;12.082449;472;-0.600790;0.162848
27;22;4137;12.082449;472;-0.600790;0.309034
27;22;4137;12.082449;472;-0.600790;0.113661
27;22;4137;12.082449;472;-0.600790;0.314958
27;22;4137;12.082449;472;-0.600790;0.489123
27;38;4139;11.449840;475;1.570000;0.461289
28;0;4214;11.279063;390;0.518393;0.121343
28;1;4216;10.653058;386;0.518393;0.397834
28;1;4208;12.870166;390;-1.396748;0.220960
28;1;4219;10.072471;392;1.735321;0.388668
28;1;4208;11.121226;396;3.926283;0.401484
28;9;4212;11.379653;392;3.926283;0.238185
28;10;4215;11.388767;391;1.735321;0.157260
28;19;4222;9.595758;392;1.570000;0.038303
28;20;4222;9.595758;392;1.570000;0.501886
28;21;4211;11.643730;391;-1.396748;0.370867
28;22;4214;11.076558;389;0.518393;0.426340
28;22;4214;11.076558;389;0.518393;0.262724
28;22;4214;11.076558;389;0.518393;0.439702
28;22;4214;11.076558;389;0.518393;0.296902
28;38;4213;11.657742;391;1.570000;0.425782
29;0;4259;10.063844;452;-0.528826;0.186655
29;1;4258;10.160862;450;-0.528826;0.371696
29;1;4263;9.948382;449;0.694015;0.480268
29;1;4265;9.885442;454;1.750025;0.315606
29;1;4256;10.149323;454;4.555164;0.347292
29;1;4263;9.883374;458;2.600424;0.039310
29;1;4258;10.133647;460;3.462565;0.291668
29;9;4259;10.117122;453;4.555164;0.100204
29;10;4261;10.053436;453;1.750025;0.217855
29;21;4261;10.055033;452;0.694015;0.334682
29;22;4259;10.060435;451;-0.528826;0.339183
29;22;4259;10.060435;451;-0.528826;0.179988
29;22;4259;10.060435;451;-0.528826;0.118392
29;22;4259;10.060435;451;-0.528826;0.016233
29;22;4259;10.060435;451;-0.528826;0.346557
29;22;4259;10.060435;451;-0.528826;0.170566
29;38;4260;10.081870;453;1.570000;0.249877
30;0;4132;10.405023;429;-0.838679;0.041134
30;1;4127;10.327940;425;-0.838679;0.090821
30;1;4138;10.216259;426;0.674014;0.178484
30;1;4127;11.057009;433;4.362979;0.464774
30;1;4142;11.351937;430;1.463440;0.240553
30;1;4141;13.336430;438;2.379868;0.285702
30;1;4131;11.519541;439;3.450516;0.391466
30;9;4136;10.447866;431;1.463440;0.049500
30;10;4132;10.535112;432;4.362979;0.016378
30;21;4135;10.403700;430;0.674014;0.220797
30;22;4131;10.157484;428;-0.838679;0.381203
30;22;4131;10.157484;428;-0.838679;0.025409
30;22;4131;10.157484;428;-0.838679;0.170234
30;22;4131;10.157484;428;-0.838679;0.112086
30;22;4131;10.157484;428;-0.838679;0.314402
30;22;4131;10.157484;428;-0.838679;0.468461
30;38;4134;10.840237;431;1.570000;0.200945
31;0;4213;9.789620;516;-0.100463;0.188096
31;1;4213;9.786073;514;-0.100463;0.068068
31;1;4219;9.813879;512;0.889586;0.412615
31;1;4209;9.790430;517;4.666347;0.204041
31;1;4218;9.821681;519;1.964942;0.398175
31;1;4210;9.806451;523;3.573235;0.417262
31;9;4214;9.790611;518;1.964942;0.299979
31;10;4212;9.791107;517;4.666347;0.262197
31;21;4215;9.800652;516;0.889586;0.322053
31;22;4213;9.787248;515;-0.100463;0.470396
31;22;4213;9.787248;515;-0.100463;0.440515
31;22;4213;9.787248;515;-0.100463;0.028091
31;22;4213;9.787248;515;-0.100463;0.469716
31;22;4213;9.787248;515;-0.100463;0.068985
31;38;4213;9.796149;517;1.570000;0.339388
32;0;4228;10.054253;477;-0.564062;0.191596
32;1;4225;10.455318;473;-0.564062;0.355113
32;1;4233;10.276889;471;0.480129;0.228060
32;1;4220;10.074648;477;-1.380237;0.087871
32;1;4239;10.525335;478;1.483438;0.285156
32;1;4224;9.959817;484;3.926283;0.162875
32;1;4231;10.202914;487;2.907063;0.480601
32;9;4232;10.255598;479;1.483438;0.287763
32;10;4226;10.108121;478;-1.380237;0.243573
32;21;4230;10.271993;477;0.480129;0.223605
32;22;4227;10.055086;476;-0.564062;0.085613
32;22;4227;10.055086;476;-0.564062;0.030614
32;22;4227;10.055086;476;-0.564062;0.086937
32;22;4227;10.055086;476;-0.564062;0.164240
32;22;4227;10.055086;476;-0.564062;0.024655
32;22;4227;10.055086;476;-0.564062;0.060608
32;38;4229;10.105347;479;1.570000;0.181521
33;0;4178;15.726325;449;-0.664775;0.312120
33;1;4174;15.404215;443;-0.664775;0.268000
33;1;4182;15.405246;444;0.222689;0.384222
33;1;4187;13.300730;448;1.233483;0.256134
33;1;4171;15.949376;451;4.673327;0.088115
33;1;4177;12.326780;458;3.588350;0.487493
33;1;4186;11.824224;458;2.455138;0.417914
33;9;4177;14.568872;451;4.673327;0.234275
33;10;4182;13.947358;450;1.233483;0.296691
33;21;4180;13.856422;449;0.222689;0.066338
33;22;4177;14.662370;447;-0.664775;0.343204
33;22;4177;14.662370;447;-0.664775;0.259924
33;22;4177;14.662370;447;-0.664775;0.279833
33;22;4177;14.662370;447;-0.664775;0.426416
33;22;4177;14.662370;447;-0.664775;0.252875
33;22;4177;14.662370;447;-0.664775;0.079982
33;38;4180;14.638764;451;1.570000;0.269895
