94;25;117;1;land;false;plains;7
95;7;158;1;land;false;plains;7
96;28;146;1;land;false;plains;7
97;28;156;1;land;false;plains;7
98;31;165;1;land;false;plains;7
99;26;103;1;land;false;plains;7
100;1;154;1;land;false;hills;7
101;35;140;1;land;false;hills;7
102;54;115;1;land;false;plains;7
103;0;126;1;land;false;plains;7
104;47;139;1;land;false;plains;7
105;10;148;1;land;false;urban;7
106;62;167;1;land;false;plains;7
107;43;88;1;land;false;plains;7
108;8;97;1;land;false;plains;7
109;32;114;1;land;false;plains;7
110;54;159;1;land;false;urban;7
111;9;159;1;land;false;plains;7
112;34;144;1;land;false;hills;7
113;21;153;1;land;false;plains;7
114;11;147;1;land;false;plains;7
115;35;96;1;land;false;hills;7
116;56;91;1;land;false;hills;7
117;34;121;1;land;false;plains;7
118;34;112;1;land;false;plains;7
119;53;109;1;land;false;plains;7
120;50;94;1;land;false;plains;7
121;2;146;1;land;false;plains;7
122;55;144;1;land;false;hills;7
123;35;111;1;land;false;hills;7
124;11;127;1;land;false;plains;7
125;42;136;1;land;false;plains;7
126;34;153;1;land;false;hills;7
127;65;135;1;land;false;plains;7
128;62;117;1;land;false;hills;7
129;5;155;1;land;false;plains;7
130;42;158;1;land;false;plains;7
131;24;123;1;land;false;hills;7
132;11;95;1;land;false;plains;7
133;43;136;1;land;false;plains;7
134;20;123;1;land;false;plains;7
135;21;124;1;land;false;plains;7
136;15;149;1;land;false;plains;7
137;7;95;1;land;false;plains;7
138;44;139;1;land;false;hills;7
139;42;109;1;land;false;hills;7
140;23;138;1;land;false;plains;7
141;5;138;1;land;false;plains;7
142;1;150;1;land;false;plains;7
143;37;118;1;land;false;plains;7
144;49;132;1;land;false;plains;7
145;7;89;1;land;false;plains;7
146;22;142;1;land;false;hills;7
147;28;165;1;land;false;plains;7
148;28;131;1;land;false;plains;7
149;41;156;1;land;false;plains;7
150;29;252;1;land;false;plains;7
151;62;229;1;land;false;mountain;7
152;57;233;1;land;false;plains;7
153;15;185;1;land;false;plains;7
154;56;200;1;land;false;plains;7
155;103;225;1;land;false;hills;7
156;76;208;1;land;false;desert;7
157;92;235;1;land;false;desert;7
158;54;208;1;land;false;mountain;7
159;131;201;1;land;false;plains;7
160;102;200;1;land;false;plains;7
161;128;234;1;land;false;desert;7
162;112;233;1;land;false;plains;7
163;74;232;1;land;false;mountain;7
164;81;239;1;land;false;desert;7
165;83;239;1;land;false;desert;7
166;80;197;1;land;false;plains;7
167;125;239;1;land;false;hills;7
168;125;199;1;land;false;desert;7
169;83;246;1;land;false;desert;7
170;82;202;1;land;false;plains;7
171;109;232;1;land;false;plains;7
172;68;244;1;land;false;hills;7
173;59;227;1;land;false;hills;7
174;81;252;1;land;false;hills;7
175;109;246;1;land;false;hills;7
176;127;208;1;land;false;desert;7
177;99;206;1;land;false;plains;7
178;92;204;1;land;false;mountain;7
179;97;228;1;land;false;desert;7
180;53;207;1;land;false;hills;7
181;62;221;1;land;false;hills;7
182;108;220;1;land;false;plains;7
183;146;160;1;land;false;plains;7
184;126;159;1;land;true;mountain;7
185;149;135;1;land;false;mountain;7
186;136;179;1;land;false;hills;7
187;127;156;1;land;true;hills;7
188;130;145;1;land;true;hills;7
189;173;193;1;land;true;hills;7
190;135;204;1;land;false;hills;7
191;174;196;1;land;false;hills;7
192;186;215;1;land;false;mountain;7
193;213;153;1;land;false;mountain;7
194;193;175;1;land;false;hills;7
195;190;210;1;land;false;mountain;7
196;187;190;1;land;false;mountain;7
197;148;219;1;land;false;mountain;7
198;191;175;1;land;false;mountain;7
199;155;166;1;land;false;mountain;7
200;156;150;1;land;false;mountain;7
201;237;142;1;land;false;hills;7
202;208;135;1;land;false;hills;7
203;226;119;1;land;false;urban;7
204;194;126;1;land;false;plains;7
205;213;64;1;land;false;mountain;7
206;168;101;1;land;false;hills;7
207;236;81;1;land;false;mountain;7
208;186;66;1;land;false;hills;7
209;187;90;1;land;false;plains;7
210;194;102;1;land;false;plains;7
211;187;134;1;land;false;hills;7
212;182;102;1;land;false;hills;7
213;201;88;1;land;false;hills;7
214;206;102;1;land;false;hills;7
215;115;215;1;land;false;mountain;7
216;150;218;1;land;false;hills;7
217;163;249;1;land;false;hills;7
218;176;247;1;land;false;hills;7
219;161;233;1;land;false;mountain;7
220;144;220;1;land;false;mountain;7
221;100;251;1;land;false;hills;7
222;171;214;1;land;false;mountain;7
223;175;217;1;land;false;hills;7
224;169;245;1;land;false;mountain;7
225;151;222;1;land;false;hills;7
226;165;244;1;land;false;hills;7
227;123;229;1;land;false;plains;7
228;119;222;1;land;false;mountain;7
229;103;237;1;land;false;mountain;7
230;133;222;1;land;false;hills;7
231;30;214;1;land;false;hills;7
232;5;187;1;land;false;hills;7
233;3;217;1;land;false;plains;7
234;21;235;1;land;false;plains;7
235;15;182;1;land;false;plains;7
236;23;224;1;land;false;hills;7
237;38;243;1;land;false;hills;7
238;12;226;1;land;false;plains;7
239;22;180;1;land;false;plains;7
240;21;209;1;land;false;hills;7
241;37;221;1;land;false;plains;7
242;56;204;1;land;false;urban;7
243;27;242;1;land;false;desert;7
244;33;171;1;land;false;plains;7
245;36;175;1;land;false;plains;7
246;51;179;1;land;false;urban;7
247;34;211;1;land;false;hills;7
248;54;202;1;land;false;plains;7
249;157;96;1;land;false;urban;7
250;169;53;1;land;false;plains;7
251;127;116;1;land;false;urban;7
252;181;86;1;land;false;plains;7
253;131;101;1;land;false;urban;7
254;175;81;1;land;false;plains;7
255;181;115;1;land;false;plains;7
256;179;62;1;land;false;plains;7
257;141;54;1;land;false;plains;7
258;158;63;1;land;false;forest;7
259;195;188;1;land;false;hills;7
260;152;206;1;land;false;forest;7
261;200;205;1;land;false;forest;7
262;191;153;1;land;false;forest;7
263;178;148;1;land;false;forest;7
264;204;152;1;land;false;urban;7
265;163;151;1;land;false;urban;7
266;197;177;1;land;false;forest;7
267;160;193;1;land;false;forest;7
268;158;177;1;land;false;hills;7
269;189;174;1;land;false;forest;7
270;157;182;1;land;false;forest;7
271;171;216;1;land;false;urban;7
272;157;214;1;land;false;forest;7
273;166;159;1;land;false;forest;7
274;112;87;1;land;false;plains;7
275;113;43;1;land;false;hills;7
276;103;46;1;land;false;plains;7
277;74;83;1;land;false;plains;7
278;83;87;1;land;false;hills;7
279;103;25;1;land;false;plains;7
280;69;23;1;land;false;desert;7
281;48;99;1;land;false;hills;7
282;108;51;1;land;false;urban;7
283;71;55;1;land;false;plains;7
284;110;85;1;land;false;plains;7
285;102;93;1;land;false;hills;7
286;90;35;1;land;false;plains;7
287;54;93;1;land;false;desert;7
288;93;92;1;land;false;plains;7
289;76;57;1;land;false;plains;7
290;119;69;1;land;false;plains;7
291;123;51;1;land;false;urban;7
292;106;80;1;land;false;hills;7
293;71;30;1;land;false;desert;7
294;105;36;1;land;false;hills;7
295;69;53;1;land;false;plains;7
296;98;101;1;land;false;plains;7
297;102;42;1;land;false;hills;7
298;77;61;1;land;false;hills;7
299;75;54;1;land;false;hills;7
300;56;42;1;land;false;hills;7
301;83;70;1;land;false;plains;7
302;70;37;1;land;false;hills;7
303;116;46;1;land;false;plains;7
304;63;41;1;land;false;hills;7
305;61;32;1;land;false;plains;7
306;83;26;1;land;false;desert;7
307;97;92;1;land;false;desert;7
308;45;72;1;land;false;hills;7
309;74;28;1;land;false;plains;7
310;114;81;1;land;false;plains;7
311;77;59;1;land;false;desert;7
312;86;92;1;land;false;desert;7
313;120;81;1;land;false;desert;7
314;108;83;1;land;false;plains;7
315;58;82;1;land;false;plains;7
316;123;48;1;land;false;desert;7
317;113;69;1;land;false;hills;7
318;54;90;1;land;false;urban;7
319;75;65;1;land;false;hills;7
320;93;25;1;land;false;desert;7
321;115;69;1;land;false;desert;7
322;123;46;1;land;false;hills;7
323;107;85;1;land;false;mountain;7
324;101;46;1;land;false;plains;7
325;48;30;1;land;false;plains;7
326;83;83;1;land;false;desert;7
327;54;34;1;land;false;plains;7
328;85;91;1;land;false;hills;7
329;102;64;1;land;false;desert;7
330;222;58;1;land;false;plains;7
331;202;57;1;land;false;plains;7
332;227;14;1;land;false;plains;7
333;222;0;1;land;false;plains;7
334;197;47;1;land;false;plains;7
335;245;25;1;land;false;plains;7
336;216;26;1;land;false;plains;7
337;197;54;1;land;false;urban;7
338;204;29;1;land;false;urban;7
339;223;17;1;land;false;plains;7
340;241;42;1;land;false;plains;7
341;206;39;1;land;false;plains;7
342;204;10;1;land;false;plains;7
343;219;15;1;land;false;plains;7
344;249;18;1;land;false;hills;7
345;193;54;1;land;false;plains;7
346;240;15;1;land;false;plains;7
347;221;4;1;land;false;plains;7
348;236;36;1;land;false;plains;7
349;220;37;1;land;false;plains;7
350;236;15;1;land;false;plains;7
351;204;19;1;land;false;plains;7
352;254;12;1;land;false;plains;7
353;229;53;1;land;false;plains;7
354;195;57;1;land;false;plains;7
355;208;5;1;land;false;plains;7
356;250;27;1;land;false;plains;7
357;198;49;1;land;false;plains;7
358;22;0;1;land;false;plains;7
359;22;20;1;land;false;plains;7
360;3;68;1;land;false;forest;7
361;32;44;1;land;false;plains;7
362;51;32;1;land;false;urban;7
363;25;17;1;land;false;plains;7
364;22;35;1;land;false;plains;7
365;49;2;1;land;false;forest;7
366;49;53;1;land;false;forest;7
367;29;29;1;land;false;plains;7
368;29;51;1;land;false;plains;7
369;16;58;1;land;false;plains;7
370;27;20;1;land;false;urban;7
371;250;86;1;land;false;plains;7
372;247;134;1;land;false;plains;7
373;254;124;1;land;false;urban;7
374;218;89;1;land;false;urban;7
375;254;77;1;land;false;plains;7
376;249;107;1;land;false;plains;7
377;239;79;1;land;false;plains;7
378;210;114;1;land;false;mountain;7
379;164;114;1;land;false;mountain;7
380;141;91;1;land;false;plains;7
381;204;65;1;land;false;plains;7
382;200;71;1;land;false;hills;7
383;139;107;1;land;false;plains;7
384;156;85;1;land;false;plains;7
385;155;53;1;land;false;urban;7
386;206;80;1;land;false;plains;7
387;195;69;1;land;false;hills;7
388;180;91;1;land;false;plains;7
389;198;91;1;land;false;hills;7
390;211;106;1;land;false;plains;7
391;168;67;1;land;false;mountain;7
392;208;51;1;land;false;plains;7
393;191;110;1;land;false;hills;7
394;138;96;1;land;false;hills;7
395;139;82;1;land;false;plains;7
396;204;101;1;land;false;plains;7
397;153;82;1;land;false;plains;7
398;181;88;1;land;false;urban;7
399;208;92;1;land;true;plains;7
400;182;123;1;land;false;forest;7
401;243;96;1;land;false;forest;7
402;230;108;1;land;true;plains;7
403;229;82;1;land;false;urban;7
404;244;132;1;land;false;plains;7
405;218;81;1;land;false;urban;7
406;209;63;1;land;false;plains;7
407;99;60;1;land;false;urban;7
408;151;64;1;land;false;urban;7
409;139;109;1;land;false;plains;7
410;150;95;1;land;false;plains;7
411;119;40;1;land;false;plains;7
412;100;43;1;land;false;plains;7
413;155;103;1;land;false;plains;7
414;98;77;1;land;false;plains;7
415;96;82;1;land;false;plains;7
416;113;36;1;land;false;urban;7
417;157;75;1;land;false;plains;7
418;112;240;1;land;false;mountain;7
419;107;213;1;land;false;plains;7
420;77;242;1;land;false;hills;7
421;102;212;1;land;false;mountain;7
422;102;234;1;land;false;hills;7
423;97;240;1;land;false;hills;7
424;132;69;1;land;false;mountain;7
425;148;81;1;land;false;mountain;7
426;106;108;1;land;false;hills;7
427;113;66;1;land;false;plains;7
428;112;39;1;land;false;hills;7
429;146;51;1;land;false;hills;7
430;142;92;1;land;false;plains;7
431;162;84;1;land;false;hills;7
432;143;103;1;land;false;mountain;7
433;157;58;1;land;false;mountain;7
434;125;39;1;land;false;hills;7
435;134;86;1;land;false;plains;7
436;107;43;1;land;false;hills;7
437;131;74;1;land;false;plains;7
438;165;54;1;land;false;mountain;7
439;121;63;1;land;false;mountain;7
440;128;38;1;land;false;mountain;7
441;147;105;1;land;false;desert;7
442;129;41;1;land;false;hills;7
443;115;97;1;land;false;mountain;7
444;92;48;1;land;false;plains;7
445;38;86;1;land;false;plains;7
446;28;37;1;land;false;plains;7
447;69;21;1;land;false;plains;7
448;48;46;1;land;false;hills;7
449;94;64;1;land;false;hills;7
450;69;58;1;land;false;plains;7
451;17;47;1;land;false;plains;7
452;30;18;1;land;false;plains;7
453;83;40;1;land;false;mountain;7
454;19;20;1;land;false;hills;7
455;25;49;1;land;false;plains;7
456;62;16;1;land;false;plains;7
457;29;24;1;land;false;plains;7
458;58;42;1;land;false;plains;7
459;55;43;1;land;false;plains;7
460;28;50;1;land;false;mountain;7
461;36;25;1;land;false;hills;7
462;64;72;1;land;false;plains;7
463;87;45;1;land;false;plains;7
464;55;45;1;land;false;plains;7
465;117;76;1;land;false;urban;7
466;115;27;1;land;false;mountain;7
467;106;89;1;land;false;hills;7
468;78;33;1;land;false;mountain;7
469;71;90;1;land;false;mountain;7
470;86;59;1;land;false;mountain;7
471;57;39;1;land;false;mountain;7
472;111;95;1;land;false;plains;7
473;83;61;1;land;false;mountain;7
474;136;93;1;land;false;hills;7
475;112;72;1;land;false;mountain;7
476;90;25;1;land;false;hills;7
477;115;51;1;land;false;hills;7
478;98;42;1;land;false;mountain;7
479;90;74;1;land;false;plains;7
480;135;91;1;land;false;hills;7
481;95;24;1;land;false;hills;7
482;73;99;1;land;false;mountain;7
483;72;67;1;land;false;plains;7
484;69;47;1;land;false;urban;7
485;64;57;1;land;false;mountain;7
486;111;97;1;land;false;mountain;7
487;110;45;1;land;false;mountain;7
488;122;89;1;land;false;hills;7
489;128;60;1;land;false;mountain;7
490;78;97;1;land;false;mountain;7
491;92;73;1;land;false;mountain;7
492;112;44;1;land;false;hills;7
493;70;169;1;land;false;hills;7
494;128;113;1;land;false;plains;7
495;137;163;1;land;false;plains;7
496;106;118;1;land;false;plains;7
497;79;178;1;land;false;plains;7
498;135;185;1;land;false;plains;7
499;90;113;1;land;false;plains;7
500;72;132;1;land;false;hills;7
501;134;167;1;land;false;hills;7
502;79;125;1;land;false;plains;7
503;139;171;1;land;false;plains;7
504;105;153;1;land;false;plains;7
505;145;179;1;land;false;plains;7
506;124;189;1;land;false;plains;7
507;125;177;1;land;false;plains;7
508;71;120;1;land;false;plains;7
509;100;142;1;land;false;plains;7
510;131;179;1;land;false;hills;7
511;71;189;1;land;false;plains;7
512;77;114;1;land;false;hills;7
513;86;189;1;land;false;hills;7
514;206;8;1;land;false;forest;7
515;204;38;1;land;false;hills;7
516;144;41;1;land;false;hills;7
517;203;7;1;land;false;hills;7
518;159;20;1;land;false;hills;7
519;168;35;1;land;false;forest;7
520;146;3;1;land;false;mountain;7
521;171;15;1;land;false;hills;7
522;150;4;1;land;false;forest;7
523;105;226;1;land;false;mountain;7
524;60;205;1;land;false;mountain;7
525;101;215;1;land;false;mountain;7
526;72;251;1;land;false;mountain;7
527;127;234;1;land;false;mountain;7
528;132;216;1;land;false;mountain;7
529;119;241;1;land;false;mountain;7
530;117;194;1;land;false;hills;7
531;56;194;1;land;false;hills;7
532;163;194;1;land;false;plains;7
533;155;136;1;land;true;plains;7
534;152;178;1;land;false;plains;7
535;136;166;1;land;true;desert;7
536;155;129;1;land;false;plains;7
537;195;156;1;land;false;desert;7
538;181;132;1;land;true;desert;7
539;171;127;1;land;false;plains;7
540;132;137;1;land;false;plains;7
541;180;156;1;land;false;plains;7
542;191;139;1;land;false;urban;7
543;157;143;1;land;true;plains;7
544;127;183;1;land;true;desert;7
545;138;201;1;land;false;urban;7
546;195;137;1;land;false;urban;7
547;129;187;1;land;false;plains;7
548;149;161;1;land;true;urban;7
549;128;182;1;land;true;desert;7
550;131;154;1;land;false;plains;7
551;122;195;1;land;false;plains;7
552;154;139;1;land;false;plains;7
553;152;128;1;land;false;plains;7
554;184;158;1;land;false;plains;7
555;144;143;1;land;false;plains;7
556;195;195;1;land;false;urban;7
557;167;190;1;land;false;plains;7
558;234;198;1;land;false;plains;7
559;236;214;1;land;false;plains;7
560;199;185;1;land;false;plains;7
561;220;153;1;land;false;plains;7
562;211;172;1;land;false;plains;7
563;190;150;1;land;false;plains;7
564;236;155;1;land;false;plains;7
565;237;197;1;land;false;plains;7
566;191;214;1;land;false;plains;7
567;169;214;1;land;false;hills;7
568;165;212;1;land;false;plains;7
569;206;196;1;land;false;plains;7
570;161;198;1;land;false;hills;7
571;233;216;1;land;false;plains;7
572;194;189;1;land;false;plains;7
573;214;174;1;land;false;plains;7
574;170;162;1;land;false;plains;7
575;201;163;1;land;false;plains;7
576;225;218;1;land;false;plains;7
577;46;80;1;land;false;hills;7
578;54;71;1;land;false;hills;7
579;28;9;1;land;false;plains;7
580;66;10;1;land;false;plains;7
581;40;80;1;land;false;plains;7
582;28;78;1;land;false;desert;7
583;23;55;1;land;false;plains;7
584;35;55;1;land;false;hills;7
585;44;27;1;land;false;plains;7
586;19;24;1;land;false;plains;7
587;67;33;1;land;false;plains;7
588;85;81;1;land;false;plains;7
589;30;83;1;land;false;desert;7
590;33;7;1;land;false;plains;7
591;42;73;1;land;true;hills;7
592;28;47;1;land;false;plains;7
593;64;27;1;land;false;plains;7
594;10;64;1;land;false;hills;7
595;41;75;1;land;false;hills;7
596;79;45;1;land;false;plains;7
597;83;18;1;land;false;plains;7
598;78;37;1;land;false;plains;7
599;53;68;1;land;false;hills;7
600;85;49;1;land;true;hills;7
601;60;85;1;land;false;plains;7
602;77;66;1;land;false;plains;7
603;84;16;1;land;false;plains;7
604;11;60;1;land;false;plains;7
605;72;12;1;land;false;plains;7
606;36;28;1;land;false;desert;7
607;190;100;1;land;false;mountain;7
608;233;94;1;land;true;plains;7
609;193;133;1;land;false;plains;7
610;223;135;1;land;false;plains;7
611;242;67;1;land;false;hills;7
612;175;96;1;land;true;plains;7
613;225;78;1;land;false;plains;7
614;198;61;1;land;true;plains;7
615;206;78;1;land;false;hills;7
616;234;88;1;land;false;hills;7
617;191;102;1;land;false;hills;7
618;237;89;1;land;false;plains;7
619;184;132;1;land;false;plains;7
620;230;132;1;land;false;hills;7
621;190;89;1;land;false;plains;7
622;225;89;1;land;false;plains;7
623;185;84;1;land;false;plains;7
624;176;122;1;land;false;plains;7
625;246;120;1;land;false;plains;7
626;237;105;1;land;false;plains;7
627;183;131;1;land;false;plains;7
628;206;77;1;land;false;plains;7
629;229;114;1;land;false;plains;7
630;234;79;1;land;true;plains;7
631;236;137;1;land;false;plains;7
632;204;111;1;land;false;hills;7
633;243;73;1;land;false;plains;7
634;223;122;1;land;false;plains;7
635;226;73;1;land;false;plains;7
636;183;121;1;land;false;plains;7
637;228;65;1;land;true;plains;7
638;246;93;1;land;false;plains;7
639;238;103;1;land;false;hills;7
640;220;78;1;land;true;plains;7
641;182;133;1;land;true;plains;7
642;209;91;1;land;false;mountain;7
643;168;93;1;land;false;plains;7
644;185;111;1;land;false;plains;7
645;182;86;1;land;false;plains;7
646;160;86;1;land;true;plains;7
647;210;68;1;land;true;desert;7
648;164;79;1;land;false;plains;7
649;175;121;1;land;false;plains;7
650;156;75;1;land;false;plains;7
651;228;129;1;land;true;desert;7
652;210;67;1;land;false;hills;7
653;202;91;1;land;false;plains;7
654;211;101;1;land;false;hills;7
655;222;60;1;land;true;desert;7
656;205;106;1;land;false;plains;7
657;228;53;1;land;false;hills;7
658;232;132;1;land;false;plains;7
659;41;234;1;land;false;plains;7
660;67;218;1;land;false;urban;7
661;29;229;1;land;false;urban;7
662;19;246;1;land;false;plains;7
663;73;216;1;land;false;plains;7
664;65;228;1;land;false;plains;7
665;64;200;1;land;false;hills;7
666;50;177;1;land;false;urban;7
667;32;179;1;land;false;hills;7
668;21;239;1;land;false;plains;7
669;54;179;1;land;false;plains;7
670;51;240;1;land;false;hills;7
671;42;179;1;land;false;hills;7
672;61;242;1;land;false;hills;7
673;68;206;1;land;false;hills;7
674;72;195;1;land;false;plains;7
675;11;223;1;land;false;urban;7
676;31;243;1;land;false;hills;7
677;30;208;1;land;false;plains;7
678;73;229;1;land;false;plains;7
679;79;247;1;land;false;plains;7
680;39;240;1;land;false;plains;7
681;86;201;1;land;false;plains;7
682;241;126;1;land;true;hills;7
683;236;95;1;land;true;plains;7
684;216;110;1;land;false;plains;7
685;203;68;1;land;false;hills;7
686;231;136;1;land;true;plains;7
687;243;70;1;land;true;hills;7
688;231;75;1;land;false;mountain;7
689;246;143;1;land;false;hills;7
690;208;72;1;land;true;plains;7
691;239;72;1;land;true;hills;7
692;226;142;1;land;false;plains;7
693;208;145;1;land;false;plains;7
694;211;95;1;land;false;hills;7
695;205;99;1;land;false;hills;7
696;181;220;1;land;false;hills;7
697;212;162;1;land;false;plains;7
698;253;162;1;land;true;plains;7
699;187;203;1;land;true;plains;7
700;237;221;1;land;false;hills;7
701;185;159;1;land;false;hills;7
702;207;175;1;land;false;plains;7
703;199;200;1;land;false;plains;7
704;184;176;1;land;false;plains;7
705;201;167;1;land;true;plains;7
706;221;216;1;land;false;plains;7
707;251;171;1;land;false;plains;7
708;185;211;1;land;false;hills;7
709;250;156;1;land;false;plains;7
710;236;216;1;land;false;plains;7
711;211;187;1;land;true;plains;7
712;228;195;1;land;false;plains;7
713;184;166;1;land;false;plains;7
714;254;212;1;land;true;plains;7
715;184;212;1;land;false;plains;7
716;231;194;1;land;false;hills;7
717;252;171;1;land;false;plains;7
718;191;198;1;land;false;plains;7
719;219;150;1;land;false;plains;7
720;199;215;1;land;false;plains;7
721;41;181;1;land;false;urban;7
722;13;204;1;land;false;plains;7
723;6;186;1;land;false;plains;7
724;13;184;1;land;false;plains;7
725;6;211;1;land;false;plains;7
726;2;193;1;land;false;plains;7
727;29;224;1;land;false;plains;7
728;18;194;1;land;false;plains;7
729;12;235;1;land;false;plains;7
730;6;192;1;land;false;plains;7
731;43;216;1;land;false;plains;7
732;10;221;1;land;false;plains;7
733;2;197;1;land;false;plains;7
734;5;207;1;land;false;plains;7
735;45;225;1;land;false;plains;7
736;8;199;1;land;false;plains;7
737;20;161;1;land;false;plains;7
738;16;237;1;land;false;plains;7
739;34;172;1;land;false;plains;7
740;34;234;1;land;false;hills;7
741;23;167;1;land;false;plains;7
742;7;235;1;land;false;plains;7
743;1;173;1;land;false;plains;7
744;24;191;1;land;false;plains;7
745;38;168;1;land;false;plains;7
746;19;187;1;land;false;plains;7
747;40;188;1;land;false;plains;7
748;33;168;1;land;false;plains;7
749;41;190;1;land;false;plains;7
750;27;210;1;land;false;plains;7
751;8;164;1;land;false;plains;7
752;31;161;1;land;false;plains;7
753;40;235;1;land;false;plains;7
754;15;237;1;land;false;plains;7
755;25;213;1;land;false;plains;7
756;23;164;1;land;false;plains;7
757;15;188;1;land;false;plains;7
758;41;232;1;land;false;plains;7
759;0;225;1;land;false;plains;7
760;60;38;1;land;false;plains;7
761;67;56;1;land;false;hills;7
762;50;33;1;land;false;plains;7
763;16;2;1;land;false;hills;7
764;50;7;1;land;false;plains;7
765;7;75;1;land;false;plains;7
766;30;13;1;land;false;hills;7
767;234;35;1;land;false;plains;7
768;189;19;1;land;false;urban;7
769;195;3;1;land;false;plains;7
770;192;11;1;land;false;plains;7
771;226;42;1;land;false;hills;7
772;188;27;1;land;false;plains;7
773;214;0;1;land;false;plains;7
774;222;10;1;land;false;plains;7
775;241;24;1;land;false;hills;7
776;204;3;1;land;false;plains;7
777;223;42;1;land;false;plains;7
778;171;38;1;land;false;plains;7
779;193;12;1;land;false;hills;7
780;174;37;1;land;false;hills;7
781;208;39;1;land;false;plains;7
782;233;8;1;land;false;hills;7
783;225;5;1;land;false;hills;7
784;222;33;1;land;false;plains;7
785;186;27;1;land;false;hills;7
786;175;28;1;land;false;plains;7
787;227;41;1;land;false;hills;7
788;87;107;1;land;false;hills;7
789;94;162;1;land;false;plains;7
790;92;155;1;land;false;plains;7
791;57;108;1;land;false;plains;7
792;71;109;1;land;false;plains;7
793;66;170;1;land;false;hills;7
794;65;166;1;land;false;hills;7
795;22;163;1;land;false;hills;7
796;40;93;1;land;false;hills;7
797;39;150;1;land;false;hills;7
798;61;148;1;land;false;plains;7
799;87;109;1;land;false;hills;7
800;22;116;1;land;false;hills;7
801;93;153;1;land;false;plains;7
802;81;158;1;land;false;hills;7
803;61;100;1;land;false;plains;7
804;34;160;1;land;false;plains;7
805;37;94;1;land;false;plains;7
806;54;130;1;land;false;mountain;7
807;56;136;1;land;false;hills;7
808;243;9;1;land;false;mountain;7
809;217;55;1;land;false;mountain;7
810;224;50;1;land;false;hills;7
811;235;11;1;land;false;hills;7
812;215;28;1;land;false;hills;7
813;228;13;1;land;false;hills;7
814;221;28;1;land;false;mountain;7
815;247;2;1;land;false;mountain;7
816;209;49;1;land;false;hills;7
817;245;29;1;land;false;mountain;7
