346;radar_station;3236.02;16.73;1016.28;2.46;0
346;rocket_site;3236.13;16.85;1015.30;1.68;0
346;nuclear_reactor;3236.69;17.16;1014.49;3.03;0
346;bunker;3237.58;17.22;1014.04;4.68;0
346;supply_node;3238.57;17.22;1014.08;6.21;0
375;arms_factory;3297.00;16.49;1022.00;4.64;0
375;industrial_complex;3296.76;16.31;1022.96;1.14;0
375;air_base;3296.08;16.31;1023.68;4.65;0
375;anti_air_building;3295.14;16.49;1023.99;2.10;0
375;synthetic_refinery;3294.17;16.43;1023.82;4.06;0
375;fuel_silo;3293.40;16.55;1023.20;0.85;0
375;radar_station;3293.02;16.31;1022.28;2.64;0
375;rocket_site;3293.13;16.19;1021.30;0.46;0
375;nuclear_reactor;3293.69;16.31;1020.49;4.74;0
375;bunker;3294.58;16.25;1020.04;5.56;0
375;supply_node;3295.57;16.31;1020.08;2.40;0
622;arms_factory;2220.00;15.70;1034.00;5.59;0
622;industrial_complex;2219.76;15.70;1034.96;5.76;0
622;air_base;2219.08;15.76;1035.68;2.72;0
622;anti_air_building;2218.14;15.82;1035.99;2.78;0
622;synthetic_refinery;2217.17;15.76;1035.82;5.99;0
622;fuel_silo;2216.40;15.76;1035.20;2.99;0
622;radar_station;2216.02;15.76;1034.28;3.52;0
622;rocket_site;2216.13;15.82;1033.30;1.61;0
622;nuclear_reactor;2216.69;15.94;1032.49;2.76;0
622;bunker;2217.58;15.94;1032.04;1.39;0
622;supply_node;2218.57;15.88;1032.08;4.33;0
639;bunker;1859.58;15.82;1034.04;5.91;0
639;supply_node;1860.57;15.82;1034.08;1.50;0
667;arms_factory;2316.00;15.82;1035.00;5.58;0
667;industrial_complex;2315.76;15.88;1035.96;1.49;0
667;air_base;2315.08;15.88;1036.68;1.30;0
667;anti_air_building;2314.14;15.82;1036.99;2.28;0
667;synthetic_refinery;2313.17;15.82;1036.82;4.85;0
667;fuel_silo;2312.40;15.82;1036.20;1.06;0
667;radar_station;2312.02;15.76;1035.28;0.90;0
667;rocket_site;2312.13;15.70;1034.30;5.30;0
667;nuclear_reactor;2312.69;15.82;1033.49;1.30;0
667;bunker;2313.58;15.82;1033.04;4.43;0
667;supply_node;2314.57;15.76;1033.08;2.93;0
695;anti_air_building;2277.14;16.85;1019.99;1.36;0
695;synthetic_refinery;2276.17;16.85;1019.82;5.21;0
695;fuel_silo;2275.40;16.92;1019.20;3.57;0
695;radar_station;2275.02;16.85;1018.28;3.69;0
695;rocket_site;2275.13;17.16;1017.30;1.29;0
780;arms_factory;1942.00;16.00;1057.00;1.43;0
780;industrial_complex;1941.76;16.00;1057.96;1.52;0
780;synthetic_refinery;1939.17;16.31;1058.82;3.83;0
780;fuel_silo;1938.40;16.37;1058.20;5.02;0
780;radar_station;1938.02;16.37;1057.28;3.47;0
780;rocket_site;1938.13;16.31;1056.30;5.56;0
780;nuclear_reactor;1938.69;16.55;1055.49;2.80;0
780;bunker;1939.58;16.43;1055.04;2.74;0
780;supply_node;1940.57;16.19;1055.08;3.85;0
801;synthetic_refinery;2044.17;17.34;1039.82;0.89;0
801;fuel_silo;2043.40;17.58;1039.20;2.05;0
801;radar_station;2043.02;17.46;1038.28;3.00;0
801;rocket_site;2043.13;17.22;1037.30;3.51;0
801;nuclear_reactor;2043.69;17.22;1036.49;2.90;0
867;arms_factory;1840.00;15.64;1021.00;0.01;0
867;industrial_complex;1839.76;15.58;1021.96;2.08;0
867;air_base;1839.08;15.58;1022.68;0.57;0
867;anti_air_building;1838.14;15.58;1022.99;1.88;0
867;synthetic_refinery;1837.17;15.58;1022.82;4.17;0
867;fuel_silo;1836.40;15.52;1022.20;4.79;0
867;radar_station;1836.02;15.46;1021.28;2.71;0
867;rocket_site;1836.13;15.52;1020.30;3.11;0
867;nuclear_reactor;1836.69;15.46;1019.49;0.12;0
867;bunker;1837.58;15.52;1019.04;4.70;0
867;supply_node;1838.57;15.58;1019.08;4.88;0
1;arms_factory;4164.00;11.80;410.00;2.75;0
1;arms_factory;4139.00;11.53;438.00;4.94;0
1;arms_factory;4140.00;10.00;527.00;3.69;0
1;arms_factory;4129.00;11.07;434.00;4.59;0
1;arms_factory;4161.00;9.98;526.00;3.88;0
1;arms_factory;4236.00;9.80;451.00;5.53;0
1;industrial_complex;4218.00;10.62;386.00;4.45;0
1;industrial_complex;4175.00;9.70;533.00;6.25;0
1;industrial_complex;4125.00;10.82;503.00;3.01;0
1;industrial_complex;4185.00;9.60;515.00;1.72;0
1;industrial_complex;4209.00;10.18;470.00;2.53;0
1;industrial_complex;4198.00;10.28;460.00;4.84;0
1;air_base;4146.00;18.40;450.00;3.40;0
1;supply_node;4126.00;18.38;456.00;2.68;0
1;supply_node;4162.00;13.70;428.00;3.20;0
1;supply_node;4168.00;10.98;476.00;1.76;0
1;supply_node;4198.00;10.45;473.00;0.24;0
1;supply_node;4168.00;9.80;506.00;2.77;0
1;supply_node;4093.00;10.45;434.00;3.61;0
1;supply_node;4197.00;12.78;407.00;0.34;0
1;supply_node;4200.00;11.73;444.00;2.83;0
1;supply_node;4234.00;9.80;500.00;5.95;0
1;supply_node;4252.00;10.15;477.00;3.59;0
1;supply_node;4191.00;9.60;518.00;1.13;0
1;supply_node;4144.00;10.12;498.00;1.70;0
1;supply_node;4161.00;9.98;531.00;1.38;0
1;supply_node;4108.00;17.33;468.00;6.13;0
1;supply_node;4091.00;10.65;418.00;3.29;0
1;supply_node;4159.00;10.12;399.00;1.79;0
1;supply_node;4241.00;9.98;456.00;4.78;0
1;supply_node;4114.00;9.73;413.00;1.70;0
1;supply_node;4196.00;10.48;388.00;4.64;0
1;supply_node;4187.00;9.60;538.00;5.11;0
1;supply_node;4118.00;10.90;490.00;5.49;0
1;supply_node;4157.00;10.15;558.00;6.23;0
1;supply_node;4140.00;9.82;536.00;1.72;0
1;supply_node;4154.00;17.25;452.00;3.70;0
1;supply_node;4211.00;9.65;497.00;4.88;0
1;supply_node;4135.00;9.60;401.00;1.63;0
1;supply_node;4139.00;11.28;475.00;5.06;0
1;supply_node;4213.00;11.35;391.00;1.29;0
1;supply_node;4260.00;9.93;453.00;5.81;0
1;supply_node;4134.00;10.50;431.00;3.57;0
1;supply_node;4213.00;9.60;517.00;1.85;0
1;supply_node;4229.00;9.98;479.00;5.71;0
1;supply_node;4180.00;14.23;451.00;1.96;0
1;supply_node;4125.00;10.50;512.00;3.75;0
1;supply_node;4253.00;9.60;441.00;2.63;0
1;supply_node;4185.00;15.05;429.00;4.28;0
1;supply_node;4187.00;9.80;493.00;3.37;0
1;supply_node;4207.00;10.38;428.00;4.24;0
1;supply_node;4217.00;10.03;460.00;5.62;0
1;supply_node;4112.00;12.40;439.00;1.21;0
1;supply_node;4177.00;14.18;410.00;4.48;0
1;supply_node;4096.00;13.88;455.00;1.55;0
1;supply_node;4167.00;9.82;548.00;4.22;0
1;supply_node;4146.00;9.95;416.00;1.43;0
1;supply_node;4178.00;12.73;391.00;5.92;0
1;supply_node;4145.00;9.70;519.00;0.05;0
1;bunker;4161.00;10.00;507.00;4.11;0
1;bunker;4220.00;9.95;478.00;0.72;0
1;bunker;4166.00;16.58;459.00;5.33;0
1;bunker;4141.00;9.85;535.00;1.90;0
1;bunker;4172.00;16.88;434.00;2.69;0
1;bunker;4136.00;10.53;437.00;2.58;0
1;bunker;4183.00;12.15;392.00;0.66;0
1;bunker;4248.00;10.12;468.00;4.36;0
1;bunker;4211.00;10.53;397.00;2.76;0
1;bunker;4151.00;11.62;467.00;4.75;0
1;bunker;4154.00;9.93;550.00;2.65;0
1;bunker;4211.00;9.60;512.00;5.84;0
1;bunker;4177.00;9.90;483.00;5.77;0
1;bunker;4170.00;16.18;452.00;5.98;0
1;bunker;4249.00;9.65;441.00;2.82;0
1;bunker;4202.00;11.20;385.00;1.58;0
1;bunker;4148.00;10.82;428.00;1.47;0
1;bunker;4245.00;10.10;486.00;5.43;0
1;bunker;4114.00;11.50;438.00;6.27;0
1;bunker;4201.00;9.98;476.00;4.58;0
1;bunker;4112.00;9.60;404.00;5.10;0
1;bunker;4137.00;9.70;405.00;1.19;0
1;bunker;4200.00;9.60;513.00;1.14;0
1;bunker;4199.00;11.98;402.00;0.47;0
1;bunker;4223.00;9.70;504.00;3.81;0
1;bunker;4162.00;10.03;538.00;3.38;0
1;bunker;4185.00;16.48;433.00;0.28;0
1;bunker;4179.00;13.18;404.00;2.07;0
1;bunker;4143.00;9.65;515.00;3.08;0
1;bunker;4210.00;9.80;458.00;5.74;0
1;bunker;4147.00;9.93;554.00;3.77;0
1;bunker;4191.00;9.60;543.00;4.16;0
1;bunker;4096.00;10.35;430.00;2.14;0
1;bunker;4189.00;9.78;495.00;4.83;0
1;bunker;4101.00;12.40;450.00;4.57;0
1;bunker;4221.00;9.70;517.00;5.42;0
1;bunker;4132.00;10.32;489.00;4.23;0
1;bunker;4262.00;10.00;465.00;5.67;0
1;bunker;4140.00;16.85;446.00;3.91;0
1;bunker;4146.00;10.10;503.00;1.66;0
1;bunker;4210.00;10.05;432.00;6.26;0
1;bunker;4205.00;11.43;434.00;1.54;0
1;bunker;4150.00;9.80;392.00;4.36;0
1;bunker;4093.00;10.62;419.00;1.91;0
1;bunker;4103.00;17.00;466.00;4.71;0
1;bunker;4125.00;10.50;512.00;4.96;0
1;coastal_bunker;4225.00;9.50;451.00;0.00;0
1;coastal_bunker;4207.00;10.03;407.00;-3.93;0
1;coastal_bunker;4214.00;9.62;429.00;1.57;0
1;coastal_bunker;4237.00;9.50;442.00;-0.43;0
1;coastal_bunker;4252.00;9.50;437.00;-0.64;0
1;coastal_bunker;4219.00;9.82;395.00;-4.25;0
1;coastal_bunker;4208.00;9.68;442.00;-4.12;0
1;stronghold_network;4149.00;9.85;517.00;5.30;0
1;dockyard;4210.00;9.75;407.00;-3.93;0
1;anti_air_building;4151.00;9.80;513.00;3.08;0
1;anti_air_building;4210.00;10.05;436.00;0.48;0
1;anti_air_building;4250.00;9.80;453.00;5.38;0
1;synthetic_refinery;4120.00;11.18;505.00;2.66;0
1;fuel_silo;4174.00;9.65;545.00;6.06;0
1;radar_station;4173.00;10.98;476.00;3.21;0
1;naval_supply_hub;4252.00;9.50;437.00;-0.64;0
1;naval_supply_hub;4215.00;9.50;429.00;1.57;0
1;naval_supply_hub;4201.00;9.50;421.00;-3.93;0
1;naval_supply_hub;4221.00;9.73;392.00;-4.25;0
1;naval_supply_hub;4234.00;9.50;442.00;-0.43;0
1;naval_supply_hub;4218.00;9.50;452.00;0.00;0
1;naval_supply_hub;4204.00;9.50;455.00;-4.12;0
1;naval_headquarters;4216.00;9.50;454.00;0.00;0
1;naval_headquarters;4209.00;9.57;442.00;-4.12;0
1;naval_headquarters;4215.00;9.50;429.00;1.57;0
1;naval_headquarters;4251.00;9.50;437.00;-0.64;0
1;naval_headquarters;4235.00;9.50;442.00;-0.43;0
1;naval_headquarters;4202.00;9.50;421.00;-3.93;0
1;naval_headquarters;4223.00;9.75;387.00;-4.25;0
1;nuclear_reactor_spawn;4140.00;18.70;455.00;3.46;0
1;special_project_facility_spawn;4162.00;10.65;477.00;1.84;0
1;special_project_facility_spawn;4200.00;9.90;455.00;0.93;0
1;special_project_facility_spawn;4210.00;9.70;497.00;4.88;0
1;special_project_facility_spawn;4237.00;10.07;486.00;6.07;0
1;special_project_facility_spawn;4215.00;9.70;521.00;4.14;0
1;special_project_facility_spawn;4179.00;14.43;451.00;4.76;0
1;special_project_facility_spawn;4107.00;9.93;429.00;2.99;0
1;special_project_facility_spawn;4099.00;11.93;443.00;4.48;0
1;special_project_facility_spawn;4189.00;12.45;396.00;5.92;0
1;special_project_facility_spawn;4140.00;9.68;398.00;4.01;0
1;special_project_facility_spawn;4256.00;9.93;461.00;5.82;0
1;special_project_facility_spawn;4253.00;10.28;481.00;4.04;0
1;special_project_facility_spawn;4186.00;10.30;482.00;2.98;0
1;special_project_facility_spawn;4165.00;9.85;556.00;3.47;0
1;special_project_facility_spawn;4191.00;11.38;425.00;1.10;0
1;special_project_facility_spawn;4164.00;9.85;512.00;3.81;0
1;special_project_facility_spawn;4176.00;9.62;534.00;4.59;0
1;special_project_facility_spawn;4107.00;9.93;425.00;0.09;0
1;special_project_facility_spawn;4119.00;13.40;470.00;5.67;0
1;special_project_facility_spawn;4154.00;10.48;420.00;4.04;0
1;special_project_facility_spawn;4188.00;11.18;471.00;1.43;0
1;special_project_facility_spawn;4194.00;9.60;536.00;3.68;0
1;special_project_facility_spawn;4147.00;15.48;457.00;3.91;0
1;special_project_facility_spawn;4251.00;9.85;456.00;2.11;0
1;special_project_facility_spawn;4153.00;10.43;496.00;6.13;0
1;special_project_facility_spawn;4244.00;10.05;491.00;2.35;0
1;special_project_facility_spawn;4120.00;15.70;462.00;1.08;0
1;special_project_facility_spawn;4134.00;12.68;469.00;5.10;0
1;special_project_facility_spawn;4198.00;11.18;394.00;2.07;0
1;special_project_facility_spawn;4125.00;10.82;503.00;0.50;0
1;special_project_facility_spawn;4092.00;10.57;417.00;0.36;0
1;special_project_facility_spawn;4201.00;12.05;406.00;5.20;0
1;special_project_facility_spawn;4154.00;10.23;403.00;6.24;0
1;special_project_facility_spawn;4172.00;18.40;437.00;1.68;0
1;special_project_facility_spawn;4154.00;9.93;524.00;1.01;0
1;special_project_facility_spawn;4192.00;9.60;532.00;1.44;0
1;special_project_facility_spawn;4096.00;14.53;464.00;4.18;0
1;special_project_facility_spawn;4108.00;14.20;483.00;3.69;0
1;special_project_facility_spawn;4133.00;12.65;443.00;1.06;0
1;special_project_facility_spawn;4168.00;9.80;561.00;2.31;0
1;special_project_facility_spawn;4223.00;10.20;466.00;0.54;0
1;special_project_facility_spawn;4250.00;9.73;446.00;4.03;0
1;special_project_facility_spawn;4141.00;9.88;534.00;2.32;0
1;special_project_facility_spawn;4184.00;14.15;404.00;3.96;0
1;special_project_facility_spawn;4207.00;11.70;388.00;2.86;0
1;special_project_facility_spawn;4211.00;9.85;435.00;4.43;0
1;rocket_site_spawn;4233.00;9.82;454.00;5.94;0
1;naval_base_spawn;4203.00;9.62;412.00;-3.93;18763
1;naval_base_spawn;4226.00;9.50;451.00;0.00;18763
1;naval_base_spawn;4212.00;9.98;403.00;-4.25;18763
1;naval_base_spawn;4210.00;9.50;423.00;1.57;18763
1;naval_base_spawn;4243.00;9.50;439.00;-0.64;18763
1;naval_base_spawn;4235.00;9.50;441.00;-0.43;18763
1;naval_base_spawn;4201.00;9.65;455.00;-4.12;18763
1;floating_harbor;4207.95;9.50;417.95;-0.79;7
1;floating_harbor;4211.82;9.50;451.88;-0.98;8
1;floating_harbor;4232.07;9.50;436.64;-3.57;17
1;floating_harbor;4225.26;9.50;397.13;-1.11;28
1;floating_harbor;4245.80;9.50;431.40;-3.79;35
1;floating_harbor;4218.00;9.50;428.00;-1.57;38
1;floating_harbor;4217.00;9.50;445.00;-3.14;39
2;arms_factory;3124.00;10.75;852.00;3.69;0
2;arms_factory;3117.00;10.90;885.00;4.59;0
2;arms_factory;3113.00;10.73;872.00;3.88;0
2;arms_factory;3127.00;10.28;877.00;5.53;0
2;arms_factory;3121.00;10.45;863.00;4.45;0
2;arms_factory;3120.00;10.70;883.00;6.25;0
2;industrial_complex;3119.00;10.20;839.00;3.01;0
2;industrial_complex;3098.00;10.53;884.00;1.72;0
2;industrial_complex;3109.00;10.62;849.00;2.53;0
2;industrial_complex;3122.00;10.15;872.00;4.84;0
2;industrial_complex;3139.00;10.68;873.00;3.40;0
2;industrial_complex;3113.00;10.70;876.00;5.04;0
2;air_base;3088.00;10.68;867.00;1.00;0
2;supply_node;3092.00;10.98;867.00;1.76;0
2;supply_node;3108.00;10.70;877.00;0.24;0
2;supply_node;3130.00;10.18;880.00;2.77;0
2;supply_node;3109.00;10.98;851.00;3.61;0
2;supply_node;3129.00;11.23;841.00;0.34;0
2;supply_node;3135.00;10.20;860.00;2.83;0
2;supply_node;3118.00;10.20;833.00;5.95;0
2;supply_node;3113.00;10.80;891.00;3.59;0
2;supply_node;3120.00;10.68;862.00;1.13;0
2;bunker;3112.00;11.00;866.00;0.17;0
2;bunker;3136.00;10.10;849.00;1.39;0
2;bunker;3115.00;10.38;835.00;0.19;0
2;bunker;3090.00;10.70;868.00;3.42;0
2;bunker;3109.00;10.25;845.00;4.50;0
2;bunker;3134.00;10.78;871.00;3.70;0
2;bunker;3104.00;10.48;883.00;5.90;0
2;bunker;3122.00;10.28;890.00;0.26;0
2;bunker;3131.00;10.15;855.00;3.65;0
2;stronghold_network;3109.00;11.23;866.00;3.37;0
2;anti_air_building;3123.00;10.78;859.00;4.32;0
2;anti_air_building;3129.00;10.25;856.00;5.36;0
2;anti_air_building;3091.00;10.62;869.00;3.15;0
2;synthetic_refinery;3085.00;10.68;866.00;2.12;0
2;fuel_silo;3089.00;11.12;864.00;1.18;0
2;radar_station;3111.00;11.15;862.00;5.06;0
2;nuclear_reactor_spawn;3136.00;10.10;853.00;0.96;0
2;special_project_facility_spawn;3120.00;10.25;866.00;4.19;0
2;special_project_facility_spawn;3104.00;10.93;854.00;5.51;0
2;special_project_facility_spawn;3112.00;10.98;889.00;6.17;0
2;special_project_facility_spawn;3097.00;10.95;867.00;5.78;0
2;special_project_facility_spawn;3123.00;10.28;889.00;1.61;0
2;special_project_facility_spawn;3106.00;10.70;874.00;0.46;0
2;special_project_facility_spawn;3128.00;11.00;840.00;4.77;0
2;special_project_facility_spawn;3133.00;10.10;855.00;3.42;0
2;special_project_facility_spawn;3122.00;10.07;835.00;3.81;0
2;rocket_site_spawn;3122.00;10.23;868.00;2.42;0
3;arms_factory;3290.00;9.68;123.00;3.88;0
3;arms_factory;3273.00;9.75;128.00;5.53;0
3;arms_factory;3296.00;9.70;142.00;4.45;0
3;arms_factory;3278.00;9.90;153.00;6.25;0
3;arms_factory;3276.00;9.90;150.00;3.01;0
3;arms_factory;3301.00;9.73;129.00;1.72;0
3;industrial_complex;3285.00;9.82;131.00;2.53;0
3;industrial_complex;3274.00;9.88;139.00;4.84;0
3;industrial_complex;3299.00;9.70;135.00;3.40;0
3;industrial_complex;3293.00;9.80;145.00;5.04;0
3;industrial_complex;3282.00;9.55;126.00;1.00;0
3;industrial_complex;3293.00;9.80;143.00;0.12;0
3;air_base;3289.00;9.80;141.00;4.59;0
3;supply_node;3278.00;9.90;136.00;2.77;0
3;supply_node;3288.00;9.50;117.00;3.61;0
3;supply_node;3294.00;9.70;130.00;0.34;0
3;supply_node;3282.00;9.90;150.00;2.83;0
3;supply_node;3273.00;9.57;122.00;5.95;0
3;bunker;3296.00;9.75;143.00;2.90;0
3;bunker;3277.00;9.55;125.00;3.49;0
3;bunker;3284.00;9.50;121.00;0.17;0
3;bunker;3289.00;9.80;144.00;1.39;0
3;bunker;3283.00;9.80;138.00;0.19;0
3;coastal_bunker;3270.00;9.50;117.00;0.59;0
3;coastal_bunker;3286.00;9.50;112.00;-0.79;0
3;stronghold_network;3280.00;9.90;152.00;3.70;0
3;dockyard;3275.00;9.50;119.00;0.59;0
3;anti_air_building;3296.00;9.75;143.00;0.26;0
3;anti_air_building;3299.00;9.70;135.00;3.65;0
3;anti_air_building;3271.00;9.88;129.00;3.37;0
3;synthetic_refinery;3289.00;9.70;127.00;4.32;0
3;fuel_silo;3282.00;9.90;148.00;5.36;0
3;radar_station;3287.00;9.80;134.00;3.70;0
3;naval_supply_hub;3276.00;9.50;120.00;0.59;0
3;naval_supply_hub;3287.00;9.50;110.00;-0.79;0
3;naval_headquarters;3283.00;9.50;119.00;-0.79;0
3;naval_headquarters;3273.00;9.50;117.00;0.59;0
3;nuclear_reactor_spawn;3296.00;9.70;140.00;4.19;0
3;special_project_facility_spawn;3292.00;9.75;138.00;5.51;0
3;special_project_facility_spawn;3270.00;9.50;118.00;6.17;0
3;special_project_facility_spawn;3290.00;9.68;122.00;5.78;0
3;special_project_facility_spawn;3281.00;9.93;144.00;1.61;0
3;special_project_facility_spawn;3282.00;9.80;130.00;0.46;0
3;rocket_site_spawn;3290.00;9.60;117.00;4.77;0
3;naval_base_spawn;3285.00;9.50;108.00;-0.79;18781
3;naval_base_spawn;3274.00;9.50;117.00;0.59;18781
3;floating_harbor;3280.05;9.50;109.05;-3.93;57
3;floating_harbor;3278.88;9.50;113.18;-2.55;60
4;arms_factory;2393.00;9.50;1657.00;4.45;0
4;arms_factory;2418.00;9.68;1665.00;6.25;0
4;arms_factory;2423.00;9.65;1659.00;3.01;0
4;arms_factory;2403.00;9.73;1677.00;1.72;0
4;arms_factory;2402.00;10.45;1590.00;2.53;0
4;arms_factory;2423.00;9.73;1660.00;4.84;0
4;industrial_complex;2453.00;10.20;1639.00;3.40;0
4;industrial_complex;2399.00;10.15;1622.00;5.04;0
4;industrial_complex;2409.00;10.38;1622.00;1.00;0
4;industrial_complex;2464.00;9.95;1619.00;0.12;0
4;industrial_complex;2455.00;9.78;1626.00;4.59;0
4;industrial_complex;2390.00;10.03;1662.00;3.45;0
4;air_base;2412.00;10.05;1625.00;3.88;0
4;supply_node;2430.00;9.55;1659.00;0.34;0
4;supply_node;2397.00;10.35;1646.00;2.83;0
4;supply_node;2463.00;10.48;1628.00;5.95;0
4;supply_node;2427.00;9.50;1642.00;3.59;0
4;supply_node;2393.00;10.95;1615.00;1.13;0
4;supply_node;2387.00;9.73;1666.00;1.70;0
4;supply_node;2449.00;9.90;1640.00;1.38;0
4;supply_node;2407.00;10.80;1600.00;6.13;0
4;supply_node;2397.00;10.07;1683.00;3.29;0
4;supply_node;2414.00;9.50;1669.00;1.79;0
4;supply_node;2408.00;9.65;1628.00;4.78;0
4;supply_node;2407.00;10.45;1583.00;1.70;0
4;supply_node;2406.00;10.48;1648.00;4.64;0
4;supply_node;2479.00;10.70;1618.00;5.11;0
4;supply_node;2467.00;9.78;1616.00;5.49;0
4;bunker;2474.00;10.25;1614.00;4.32;0
4;bunker;2414.00;9.50;1667.00;5.36;0
4;bunker;2397.00;10.23;1605.00;3.15;0
4;bunker;2388.00;9.70;1670.00;2.12;0
4;bunker;2401.00;9.50;1674.00;1.18;0
4;bunker;2408.00;9.88;1577.00;1.08;0
4;bunker;2401.00;10.70;1605.00;0.96;0
4;bunker;2418.00;10.93;1637.00;4.19;0
4;bunker;2420.00;9.50;1656.00;5.51;0
4;bunker;2415.00;10.88;1639.00;6.17;0
4;bunker;2403.00;10.18;1651.00;5.78;0
4;bunker;2442.00;9.50;1643.00;1.61;0
4;bunker;2457.00;10.25;1634.00;0.46;0
4;bunker;2403.00;9.85;1640.00;4.77;0
4;bunker;2482.00;11.15;1618.00;3.42;0
4;coastal_bunker;2399.00;9.50;1630.00;-1.95;0
4;coastal_bunker;2413.00;9.65;1647.00;-3.34;0
4;coastal_bunker;2407.00;9.50;1571.00;-0.79;0
4;coastal_bunker;2401.00;9.50;1672.00;-0.93;0
4;coastal_bunker;2417.00;9.50;1654.00;-0.32;0
4;coastal_bunker;2391.00;9.50;1657.00;-1.89;0
4;coastal_bunker;2386.00;9.50;1610.00;-0.42;0
4;coastal_bunker;2425.00;9.50;1657.00;-0.79;0
4;coastal_bunker;2390.00;9.50;1674.00;-2.90;0
4;coastal_bunker;2421.00;9.55;1642.00;-2.36;0
